#{"t_start": 1765078893.5571158, "env_id": "merge-v0"}
r,l,t
28.869087,36,1683.191357
23.808618,36,1683.356235
28.869087,36,1683.534395
24.358618,36,1683.705899
24.558618,36,1683.932876
24.358618,36,1684.099677
28.969075,36,1684.283872
26.238977,36,1684.50549
28.518775,35,1684.739283
28.569086,36,1684.955248
24.358618,36,1685.145394
24.358618,36,1685.313769
23.660869,35,1685.511148
24.358618,36,1685.714751
23.908618,36,1685.908085
28.325241,35,1686.087419
24.358618,36,1686.788085
29.069087,36,1687.03096
28.969087,36,1687.232764
24.358618,36,1687.424412
28.969087,36,1687.622421
29.069087,36,1687.818031
28.869087,36,1688.005729
24.110871,35,1688.194579
24.358618,36,1688.382396
28.969087,36,1688.55134
28.969087,36,1688.735598
28.969085,36,1688.949127
28.869087,36,1689.148702
28.869087,36,1689.331677
24.358618,36,1689.521778
28.949862,36,1689.692755
28.869087,36,1689.883547
24.110734,35,1690.074888
28.869087,36,1690.339921
24.358618,36,1690.56846
28.869087,36,1690.847958
28.869087,36,1691.103008
24.614772,36,1691.329693
28.869087,36,1691.581049
29.069087,36,1691.879856
24.358618,36,1692.108336
28.568775,36,1692.372005
28.46889,35,1692.659107
28.869087,36,1692.917843
28.869087,36,1693.161498
24.358618,36,1693.415684
24.110867,35,1693.650384
24.358618,36,1693.901079
24.21087,35,1694.18457
28.468775,35,1694.513694
28.46895,35,1694.82768
28.519087,36,1695.099331
28.969087,36,1695.348221
24.558592,36,1695.630514
23.616164,35,1695.927575
24.458616,36,1696.190269
28.869087,36,1696.479957
28.869087,36,1696.720943
28.869087,36,1696.951332
28.869087,36,1697.26507
26.652385,34,1697.515958
29.069087,36,1697.810316
24.358618,36,1698.079032
28.869087,36,1698.318051
24.067531,31,1698.560757
26.450033,36,1698.826305
24.558618,36,1699.1387
28.869087,36,1699.372053
24.358618,36,1699.640394
24.358618,36,1699.895854
28.369087,36,1700.162671
24.358618,36,1700.400827
28.569087,36,1701.407429
28.969087,36,1701.700365
24.358618,36,1701.94561
24.458617,36,1702.196579
29.068639,36,1702.473675
28.869087,36,1702.708341
28.869087,36,1703.003102
28.869087,36,1703.28559
28.869087,36,1703.53816
28.869087,36,1703.772566
23.814063,36,1704.04732
24.310725,35,1704.326641
24.458618,36,1704.55576
24.358618,36,1704.847603
28.969075,36,1705.148401
24.454922,36,1705.434132
29.069087,36,1705.667379
24.458618,36,1705.927664
24.558618,36,1706.244576
24.558618,36,1706.516531
24.310845,35,1706.844759
28.969087,36,1707.076786
24.358618,36,1707.352549
28.869087,36,1707.579274
24.083157,35,1707.826035
23.958618,36,1708.088566
24.358618,36,1708.39273
28.869087,36,1708.686466
24.358618,36,1708.962711
28.969087,36,1709.235259
26.250033,36,1709.517465
28.869087,36,1709.765434
24.358618,36,1710.015177
29.069085,36,1710.27884
28.869087,36,1710.537383
28.869087,36,1710.781278
28.569087,36,1711.103604
24.558532,36,1711.33145
24.10925,35,1711.59269
24.458618,36,1711.859188
24.358618,36,1712.199657
24.558618,36,1712.509274
28.869087,36,1712.771954
29.141421,36,1713.080475
24.558618,36,1713.460528
28.869087,36,1713.708039
28.969087,36,1713.979662
28.869087,36,1714.215693
28.869087,36,1714.467127
28.869087,36,1714.727392
28.869087,36,1714.983297
23.908618,36,1715.334954
28.869087,36,1715.779047
28.969087,36,1716.371518
24.558558,36,1716.723794
24.110871,35,1717.031222
28.969087,36,1717.24701
28.969087,36,1718.325062
24.458618,36,1718.542052
28.369075,35,1718.797074
28.869087,36,1719.001622
24.458618,36,1719.203189
28.369087,36,1719.418527
28.969087,36,1719.615826
28.969087,36,1719.848145
28.869087,36,1720.047235
24.414772,36,1720.252914
24.358618,36,1720.451662
24.558618,36,1720.682404
24.358618,36,1720.858206
28.869087,36,1721.035783
28.968775,36,1721.239299
28.869087,36,1721.468306
24.558615,36,1721.666905
23.958618,36,1721.839864
29.025241,36,1722.018548
28.869087,36,1722.203599
24.058618,36,1722.404671
26.652385,34,1722.602099
24.358618,36,1722.820249
24.358618,36,1723.017742
28.869087,36,1723.214927
28.869087,36,1723.434147
24.458618,36,1723.633769
29.069087,36,1723.858095
24.558618,36,1724.062985
28.869087,36,1724.251649
28.969087,36,1724.431205
24.458618,36,1724.63112
24.458618,36,1724.832393
28.969075,36,1725.032082
28.925241,36,1725.26903
28.869087,36,1725.461741
24.358618,36,1725.658967
28.869087,36,1725.83905
28.919087,36,1726.103647
24.558422,36,1726.35665
24.358618,36,1726.66394
29.069087,36,1727.025575
24.358618,36,1727.52143
24.558607,36,1727.893509
24.358618,36,1728.220495
28.869087,36,1729.132305
28.869087,36,1729.569857
28.869087,36,1730.287647
24.458592,36,1730.767902
28.969061,36,1731.157863
29.069086,36,1731.536037
24.358618,36,1731.856284
28.869087,36,1732.193535
28.869087,36,1732.703247
28.869087,36,1733.17865
28.949862,36,1733.650404
24.558618,36,1734.072056
28.368948,35,1735.755172
28.869087,36,1736.084428
24.358618,36,1736.449386
28.869087,36,1736.801518
23.758618,36,1737.127523
28.469087,36,1737.517151
22.969087,30,1737.891598
28.769087,36,1738.217418
28.869087,36,1738.58723
26.200033,36,1738.929837
23.858618,36,1739.273829
28.569027,36,1739.648999
27.818775,35,1740.064039
28.469087,36,1740.455329
26.017531,35,1740.759044
23.858618,36,1741.196548
28.319087,36,1741.592543
26.756568,36,1741.940327
28.018553,35,1742.319193
28.019087,36,1742.66257
28.019087,36,1742.995851
28.969087,36,1743.33572
28.568639,36,1743.702929
28.869087,36,1744.086872
26.756568,36,1744.436781
24.358618,36,1744.791279
24.358618,36,1745.200402
25.552385,33,1745.517268
28.369087,36,1745.884682
27.919087,36,1746.232845
28.219087,36,1746.640793
27.188977,36,1746.979338
27.819087,36,1747.516793
28.369087,36,1748.195557
28.819087,36,1748.92612
28.46895,36,1749.324498
26.856568,36,1749.833479
28.569087,36,1750.248422
28.369087,36,1750.607425
28.069086,36,1750.991834
28.969027,36,1751.366219
26.488977,36,1751.798679
28.969087,36,1752.126942
28.019087,36,1752.470743
23.129901,32,1752.802657
22.905013,32,1753.123079
27.969087,36,1753.509562
28.467466,36,1753.851631
24.108618,36,1754.18868
28.869087,36,1754.519434
23.864063,36,1754.875308
26.756568,36,1755.208865
23.758618,36,1755.554099
28.219087,36,1755.954707
26.656568,36,1756.390424
28.119087,36,1756.772639
26.150033,36,1757.138299
24.114063,36,1757.510182
24.458307,36,1758.890556
28.219087,36,1759.297911
28.525241,36,1759.637107
28.969087,36,1759.916108
28.819087,36,1760.203593
29.069082,36,1760.47659
28.019087,36,1760.721779
24.358618,36,1760.958721
27.902776,36,1761.204806
26.70612,36,1761.484931
24.558618,36,1761.705957
22.031783,30,1761.848266
26.150033,36,1762.054791
26.200033,36,1762.262844
28.219087,36,1762.481345
28.869087,36,1762.694529
26.856568,36,1762.915793
23.814063,36,1763.115678
28.869087,36,1763.309144
26.756568,36,1763.514897
28.319087,36,1763.713696
25.069087,33,1763.882272
28.219087,36,1764.062729
26.150033,36,1764.265208
28.969087,36,1764.498575
23.814063,36,1764.733105
24.358618,36,1764.904265
28.555956,36,1765.151551
28.918775,36,1765.372822
28.419087,36,1765.565353
28.719087,36,1765.76333
26.150033,36,1765.945015
26.756568,36,1766.144274
28.566756,36,1766.338987
24.358618,36,1766.544901
28.369087,36,1766.74207
28.369087,36,1766.941451
27.469087,36,1767.175543
28.869087,36,1767.384871
28.869087,36,1767.576974
26.356564,35,1767.790356
26.856568,36,1767.990011
28.419087,36,1768.200267
26.706568,36,1768.403573
26.756568,36,1768.607445
24.358618,36,1768.809696
28.119087,36,1769.007263
28.760657,36,1769.193589
26.250033,36,1769.402542
28.169087,36,1769.599109
28.969087,36,1769.79444
28.219087,36,1769.972743
28.069087,36,1770.152371
23.814063,36,1770.356489
23.658618,36,1770.550866
28.269087,36,1770.768202
28.869087,36,1770.987514
28.06742,34,1771.910583
28.469087,36,1772.121381
26.717531,35,1772.349059
26.24837,34,1772.548569
24.558618,36,1772.768347
23.708618,36,1772.953973
28.619087,36,1773.197318
26.756568,36,1773.491709
26.756568,36,1773.744083
27.319087,36,1774.018291
28.669087,36,1774.304308
26.956568,36,1774.569637
23.814063,36,1774.849984
28.369082,35,1775.155353
26.150033,36,1775.475171
26.656568,36,1775.820869
26.450033,36,1776.114718
23.908618,36,1776.413979
26.706568,36,1776.706071
28.419027,36,1777.003484
26.500033,36,1777.339617
27.04242,35,1777.629912
23.658618,36,1777.895875
28.469087,36,1778.168577
26.756568,36,1778.541048
28.419087,36,1778.906661
28.119087,36,1779.189089
26.706568,36,1779.44398
26.706568,36,1779.705048
28.319087,36,1779.992236
26.800033,36,1780.290889
26.756568,36,1780.619565
26.756568,36,1780.923841
27.188977,36,1781.203724
26.738977,36,1781.481455
26.172621,34,1781.711065
28.519087,36,1782.014377
23.960559,35,1782.249431
26.200033,36,1782.518869
23.608618,36,1782.766119
28.219087,36,1783.05647
24.110785,35,1783.322947
28.456961,36,1783.583384
28.169087,36,1783.867934
28.219087,36,1784.18198
24.198745,35,1784.470699
23.864063,36,1784.780788
26.706568,36,1785.107122
26.706568,36,1785.409151
28.369082,35,1785.689287
28.319087,36,1786.012249
26.656568,36,1786.350687
28.869087,36,1786.677767
28.619087,36,1786.980048
26.606568,36,1787.261942
26.250033,36,1787.508346
28.669087,36,1787.743226
28.319087,36,1788.710976
27.969087,36,1788.993402
22.069087,29,1789.265747
26.756568,36,1789.55291
27.052385,35,1789.818762
28.219087,36,1790.123679
28.869087,36,1790.388676
28.869087,36,1790.662726
26.656568,36,1790.954037
28.269087,36,1791.181878
27.819087,35,1791.467523
24.414772,36,1791.716619
28.319087,36,1791.986445
28.960657,36,1792.238337
28.869087,36,1792.556668
28.269025,35,1792.850105
28.369087,36,1793.095401
28.356016,36,1793.345771
28.369087,36,1793.593126
27.088977,36,1793.855475
24.55828,36,1794.08882
24.006998,36,1794.333422
23.758618,36,1794.55496
21.755013,30,1794.772977
26.856568,36,1795.08385
28.269087,36,1795.345556
26.669082,35,1795.637963
26.656568,36,1795.894765
28.319087,36,1796.12786
24.110773,35,1796.406495
28.456016,36,1796.651665
27.469087,35,1796.95457
23.814063,36,1797.270761
28.219087,36,1797.518368
28.269087,36,1797.788074
27.419087,36,1798.095618
26.798139,36,1798.362478
26.650033,36,1798.641101
28.468989,35,1798.934153
28.965391,36,1799.188958
24.558618,36,1799.45614
24.358618,36,1799.658126
28.367928,35,1799.851166
28.519087,36,1800.027657
28.369087,36,1800.211991
27.369087,36,1800.391993
27.769087,35,1800.620332
28.119087,36,1800.835704
28.869087,36,1801.014533
28.869087,36,1801.229745
28.369087,36,1801.423976
26.756568,36,1801.628757
23.914003,36,1801.809111
28.269087,36,1802.015229
24.108618,36,1802.203783
28.469087,36,1802.420248
24.358618,36,1802.625468
28.269087,36,1802.811525
23.814063,36,1803.571551
26.588977,36,1803.778643
28.219087,36,1803.981401
24.190023,35,1804.19345
28.869087,36,1804.381405
28.419087,36,1804.565621
28.369087,35,1804.824164
28.969087,36,1805.06812
28.219087,36,1805.244187
26.856568,36,1805.445211
28.419087,36,1805.649398
26.756568,36,1805.839609
27.769087,36,1806.013566
28.319087,36,1806.182041
28.619087,36,1806.35795
26.806568,36,1806.612536
24.358618,36,1806.795089
28.869087,36,1806.973878
23.814063,36,1807.17842
28.219087,36,1807.359501
23.814063,36,1807.554004
28.869087,36,1807.73884
25.872621,33,1807.900416
27.188977,36,1808.097982
28.519087,36,1808.282638
26.206568,35,1808.494565
28.219087,36,1808.669875
29.069056,36,1808.869086
28.319087,36,1809.093273
23.858618,36,1809.332044
28.469087,36,1809.561338
23.858618,36,1809.760007
28.425241,36,1809.962188
26.150033,36,1810.137858
28.219087,36,1810.349646
28.369087,36,1810.599258
28.469087,36,1810.847052
28.819087,36,1811.1317
26.200033,36,1811.403498
28.219087,36,1811.643717
28.469087,36,1811.910974
28.469087,36,1812.149663
24.458618,36,1812.391088
28.469087,36,1812.629012
28.519087,36,1812.871815
26.400033,36,1813.142071
28.367466,36,1813.411453
24.358618,36,1813.666566
26.706568,36,1813.930409
27.869087,36,1814.184884
23.914063,36,1814.448246
28.31889,36,1814.70562
28.869087,36,1814.974766
26.806431,36,1815.235854
23.858618,36,1815.50136
28.369087,36,1815.770538
28.369061,35,1816.045759
28.018376,36,1817.01955
28.419027,36,1817.257194
23.858618,36,1817.494853
26.955546,36,1817.743826
26.267531,34,1817.969188
26.656568,36,1818.248061
23.758618,36,1818.507804
29.069087,36,1818.788277
28.169087,35,1819.081936
28.869087,36,1819.367023
28.869087,36,1819.630115
25.469087,33,1819.877437
28.869087,36,1820.139573
23.764063,36,1820.399255
23.814063,36,1820.645872
23.858618,36,1820.876511
26.706568,36,1821.184382
23.608618,36,1821.478814
26.656568,36,1821.764181
23.814063,36,1822.029033
28.019087,36,1822.323224
28.869087,36,1822.590886
28.169087,36,1822.883151
24.358618,36,1823.141367
26.656568,36,1823.425816
26.350033,36,1823.697164
26.488977,35,1824.038314
28.369087,35,1824.389447
26.200033,36,1824.631231
23.914063,36,1824.933532
28.325241,36,1825.275249
26.656568,36,1825.528017
24.872478,32,1825.735245
23.814063,36,1825.996806
23.758618,36,1826.276463
28.269087,36,1826.538483
26.150033,36,1826.837811
26.756568,36,1827.106533
26.756568,36,1827.358017
26.856563,36,1827.627381
23.858618,36,1827.871725
29.06907,36,1828.166635
23.858618,36,1828.424974
24.414772,36,1828.660791
26.756568,36,1828.934223
26.956568,36,1829.205136
27.869087,36,1829.440459
28.369087,36,1829.729553
28.269087,36,1829.96496
28.219087,36,1830.201932
28.319087,36,1830.466504
28.869087,36,1830.732201
28.869087,36,1830.977236
28.869087,36,1831.222379
28.419087,36,1831.461212
24.014063,36,1831.761403
21.831781,30,1831.957416
27.819087,35,1833.071444
28.406016,35,1833.336553
26.150033,36,1833.581729
28.369087,36,1833.829501
26.538977,36,1834.136062
28.369087,36,1834.404286
28.319087,36,1834.657465
28.669087,36,1834.940219
29.019087,36,1835.204285
28.069087,36,1835.468718
28.547586,36,1835.729427
27.219087,36,1836.023423
24.358618,36,1836.24919
28.369087,36,1836.433043
28.219087,36,1836.618333
26.938977,36,1836.823232
28.369087,36,1837.011257
23.814063,36,1837.188925
28.319087,36,1837.369742
28.869087,36,1837.553852
29.068639,36,1837.759342
28.269087,36,1837.940407
26.806568,36,1838.155477
28.369087,36,1838.321194
28.869087,36,1838.496427
28.969087,36,1838.702189
28.219087,36,1838.87599
24.458618,36,1839.057846
29.069087,36,1839.23603
27.769087,36,1839.452379
26.788977,36,1839.638472
24.558618,36,1839.803644
28.91895,36,1839.991988
27.319087,35,1840.189279
28.869087,36,1840.362356
28.96895,36,1840.57617
28.869087,36,1840.766077
26.200033,36,1840.969594
28.019087,36,1841.152524
26.706568,36,1841.357456
28.369087,36,1841.548341
28.869087,36,1841.724994
28.219087,36,1841.929801
26.638977,35,1842.164708
27.869087,36,1842.376142
26.656568,36,1842.580265
23.958618,36,1842.780209
27.302385,35,1842.956865
26.854948,36,1843.133942
26.656568,36,1843.318711
28.319087,36,1843.544359
26.200033,36,1843.753586
26.606568,36,1844.009341
28.869087,36,1844.201949
24.358618,36,1844.372861
28.269087,36,1844.558273
28.96895,36,1844.733405
28.319087,36,1845.461046
28.469087,36,1845.683578
28.319086,36,1845.868512
28.869087,36,1846.053211
28.319087,36,1846.257051
28.819087,36,1846.454518
28.869087,36,1846.634001
27.819027,35,1846.846681
26.5918,35,1847.045697
28.619087,36,1847.271451
28.869087,36,1847.520187
28.068065,35,1847.79687
26.888977,36,1848.075896
23.958618,36,1848.349577
28.869087,36,1848.59027
24.358618,36,1848.821289
28.319087,36,1849.091275
28.869087,36,1849.34688
26.756568,36,1849.635442
26.150033,36,1849.904995
29.069049,36,1850.156056
24.558618,36,1850.465984
28.360571,35,1850.718001
24.358618,36,1851.041464
26.856568,36,1851.364368
26.150033,36,1851.655256
28.269087,36,1851.925618
29.069087,36,1852.247119
27.469087,36,1852.490132
24.358618,36,1852.762728
24.358618,36,1852.998797
28.269087,36,1853.287273
28.469087,36,1853.57939
28.369087,36,1853.818681
28.869087,36,1854.151443
28.369087,36,1854.409424
28.369087,36,1854.665089
23.758618,36,1854.957219
28.869087,36,1855.200959
23.814063,36,1855.467786
29.06889,36,1855.714026
28.519087,36,1856.014949
28.869087,36,1856.25257
26.756568,36,1856.523259
26.894302,35,1856.74046
28.499862,36,1857.028013
28.269087,36,1857.275503
26.756568,36,1857.523881
28.219087,36,1857.753929
28.869087,36,1858.002306
26.856568,36,1858.272174
24.358618,36,1858.509665
24.208618,36,1858.742439
23.914063,36,1859.079781
29.069087,36,1859.376091
24.358618,36,1859.593284
28.519087,36,1859.892443
28.869087,36,1860.822442
28.319087,36,1861.063661
28.569082,36,1861.341046
23.814063,36,1861.646423
28.319087,36,1861.88515
24.358618,36,1862.127651
28.869087,36,1862.368146
28.869087,36,1862.597084
26.350033,36,1862.884203
28.869087,36,1863.134804
26.356568,36,1863.437636
24.358618,36,1863.708448
28.869087,36,1863.96743
28.869087,36,1864.254764
29.069085,36,1864.504386
28.319087,36,1864.779243
26.656568,36,1865.055627
28.518639,36,1865.301881
26.856568,36,1865.577937
28.269087,36,1865.87776
28.319087,36,1866.163961
26.400033,36,1866.469845
28.969082,36,1866.744557
24.258618,36,1866.972569
28.319087,36,1867.236549
28.919087,36,1867.541411
28.219087,36,1867.826542
28.869087,36,1868.049851
28.319087,36,1868.280876
28.269087,36,1868.566839
28.219087,36,1868.858953
28.669087,36,1869.109197
26.656568,36,1869.38464
28.219075,36,1869.654517
28.769087,36,1869.924276
28.869087,36,1870.201002
28.569087,36,1870.466482
28.869087,36,1870.724421
23.858618,36,1871.033166
26.500033,36,1871.270722
28.269087,36,1871.532525
28.869087,36,1871.785945
29.069087,36,1872.049275
28.469087,36,1872.353617
27.238977,36,1872.636371
28.269087,36,1872.863769
28.469087,36,1873.064558
28.869087,36,1873.243326
26.156568,35,1873.466276
26.988977,36,1873.655726
28.369087,36,1873.836716
28.419087,36,1874.0385
26.300033,36,1874.260176
26.756568,36,1874.470778
26.756508,36,1874.672242
26.706568,36,1874.873488
27.569087,36,1875.08535
23.764063,36,1875.838301
26.856568,36,1876.039642
28.869087,36,1876.228878
28.869087,36,1876.419988
24.108618,36,1876.609628
28.669087,35,1876.860479
28.369087,36,1877.046592
28.969087,36,1877.225907
26.656568,36,1877.432498
28.319087,36,1877.619783
28.669087,36,1877.823567
29.069087,36,1878.021235
28.269087,36,1878.205715
26.656568,36,1878.413465
26.706568,36,1878.65539
28.869087,36,1878.845117
28.269087,36,1879.029071
28.869087,36,1879.214805
28.369087,36,1879.403003
26.200033,36,1879.606512
28.969087,36,1879.835875
28.419087,36,1880.020273
28.969087,36,1880.247667
26.600033,36,1880.480328
28.219087,36,1880.667261
26.956568,36,1880.918421
28.968639,36,1881.120674
28.869087,36,1881.302494
28.369087,36,1881.48963
28.869087,36,1881.692621
26.150033,36,1881.908354
23.764063,36,1882.079415
23.858618,36,1882.275723
23.758618,36,1882.549183
28.819087,36,1882.768161
23.764063,36,1883.002529
28.869087,36,1883.186556
28.869087,36,1883.373394
28.269087,36,1883.549094
24.539333,36,1883.727755
29.068639,36,1883.92237
26.606568,36,1884.130733
26.856568,36,1884.377877
23.908618,36,1884.636958
24.158618,36,1884.913943
28.369087,36,1885.194755
21.955013,30,1885.377497
24.358618,36,1885.64246
28.269087,36,1885.91447
28.869087,36,1886.164571
28.369087,36,1886.40116
28.269087,36,1886.710265
28.869087,36,1886.959482
28.269087,36,1887.216759
28.969087,36,1887.484687
29.069087,36,1887.781943
28.469087,36,1888.060003
28.869087,36,1889.079459
23.279901,32,1889.308811
28.869087,36,1889.559088
23.958618,36,1889.789291
26.806568,36,1890.063357
28.269087,36,1890.382643
26.856563,36,1890.684573
28.369087,36,1890.956573
18.247863,26,1891.162541
28.369087,35,1891.464624
28.469087,36,1891.723605
23.764063,36,1891.999326
28.869087,36,1892.284948
26.856568,36,1892.556313
28.419087,36,1892.851236
28.219087,36,1893.100655
28.419087,36,1893.421678
28.869087,36,1893.698933
26.300033,36,1894.029558
26.272647,34,1894.276794
28.619087,36,1894.529938
28.319087,36,1894.780786
28.869087,36,1895.021144
27.188977,36,1895.306502
29.069087,36,1895.533918
26.756508,36,1895.791851
23.858618,36,1896.020115
26.656568,36,1896.324864
28.269087,36,1896.570348
28.319087,36,1896.820133
24.867531,32,1897.075758
23.858618,36,1897.310473
28.569087,36,1897.572183
23.614063,36,1897.865917
23.864062,36,1898.14178
23.758618,36,1898.400894
28.219087,36,1898.682169
28.469087,35,1899.009802
28.869087,36,1899.25213
26.756568,36,1899.532719
28.869087,36,1899.833647
28.869087,36,1900.09096
26.200033,36,1900.401097
26.656568,36,1900.653169
28.419087,36,1900.90363
26.706568,36,1901.19151
28.869087,36,1901.429102
26.306564,35,1901.712091
27.006568,36,1901.987308
26.706568,36,1902.268924
26.500033,36,1902.55814
27.919087,35,1902.906677
28.969087,36,1903.168887
28.269087,36,1903.437417
28.869087,36,1903.729026
26.756568,36,1903.979246
26.706568,36,1904.232379
28.719087,36,1904.481277
28.869087,36,1905.455468
24.108618,36,1905.710114
26.888977,36,1905.97443
28.269087,36,1906.205863
24.058618,36,1906.52165
28.969085,36,1906.76509
22.81514,31,1906.972363
26.969087,35,1907.199261
26.756568,36,1907.505073
28.869087,36,1907.770289
28.565391,36,1908.040293
28.269087,36,1908.304051
23.858618,36,1908.542335
28.869087,36,1908.797547
23.814063,36,1909.031768
24.358618,36,1909.276974
21.805013,30,1909.507839
26.656568,36,1909.780677
28.219087,36,1910.079776
26.250007,36,1910.282035
24.458558,36,1910.471876
28.969087,36,1910.664078
28.219087,36,1910.88508
26.706568,36,1911.096071
26.756568,36,1911.303394
28.369087,36,1911.490863
24.358618,36,1911.667306
26.706568,36,1911.877766
28.219087,36,1912.08153
28.619087,36,1912.275135
26.756568,36,1912.473544
28.869087,36,1912.657351
28.219087,35,1912.88762
26.656568,36,1913.303592
27.919084,35,1913.603677
28.369087,36,1913.810577
26.756568,36,1914.015297
23.464063,36,1914.230441
28.369087,36,1914.439655
28.869087,36,1914.622992
28.019087,36,1914.828862
26.706568,36,1915.029528
28.269087,36,1915.205327
23.44242,31,1915.39051
26.756568,36,1915.630355
28.269087,36,1915.798263
26.706568,36,1916.004584
24.358618,36,1916.183291
21.905013,30,1916.339665
26.756568,36,1916.558111
24.558422,36,1916.727977
26.656568,36,1916.92677
28.869087,36,1917.113605
28.969085,36,1917.301194
29.06889,36,1917.483744
24.358618,36,1917.653217
27.869049,35,1917.836042
28.869087,36,1918.653177
26.806568,36,1918.86499
28.869087,36,1919.048151
28.969086,36,1919.238934
28.869087,36,1919.425141
29.069087,36,1919.608598
24.558602,36,1919.830548
24.058618,36,1920.00444
28.869087,36,1920.19842
23.908618,36,1920.393877
28.219087,36,1920.597178
28.319087,36,1920.786091
26.656568,36,1920.993918
28.969087,36,1921.198867
23.764063,36,1921.400138
24.458618,36,1921.584801
28.869087,36,1921.864558
26.100033,36,1922.143812
28.369087,36,1922.388975
26.150033,36,1922.679164
26.200033,36,1922.945621
27.288977,36,1923.220743
28.369087,36,1923.486721
28.369087,36,1923.757671
28.869087,36,1924.036227
28.869087,36,1924.285206
28.219087,36,1924.527733
28.219087,36,1924.790859
24.67098,34,1925.007098
28.869087,36,1925.255224
26.200033,36,1925.543577
28.369087,36,1925.792604
26.706568,36,1926.064516
26.756568,36,1926.312162
28.869087,36,1926.559918
27.156568,36,1926.833616
28.569087,36,1927.071637
23.758618,36,1927.32613
28.869087,36,1927.562147
26.45624,35,1927.81787
23.814063,36,1928.088384
28.869087,36,1928.334691
26.806431,36,1928.589766
28.869087,36,1928.828617
28.968376,36,1929.074357
19.698477,28,1929.272448
26.706568,36,1929.568702
23.808618,36,1929.829034
23.658618,36,1930.10066
28.869087,36,1930.352252
28.96895,36,1930.587996
28.969085,36,1930.830242
28.119087,36,1931.087579
26.756568,36,1931.358696
23.708618,36,1931.640602
28.819087,36,1931.880751
28.819087,36,1932.144618
28.319087,36,1932.400376
27.819087,36,1933.439371
28.869087,36,1933.68786
26.717531,34,1933.961856
26.706568,36,1934.232863
28.969087,36,1934.475066
20.172427,30,1934.704979
28.869087,36,1934.962477
26.756568,36,1935.197426
26.150033,36,1935.4673
24.458618,36,1935.744402
28.769087,36,1935.989445
28.919087,36,1936.286817
28.819087,36,1936.558622
26.906568,36,1936.819577
28.869087,36,1937.061259
26.756568,36,1937.315861
21.131783,29,1937.584098
26.300033,36,1937.854787
28.269087,36,1938.110402
28.319087,36,1938.408952
26.200033,36,1938.682164
28.519087,36,1938.962409
28.369087,36,1939.205064
26.956568,36,1939.471147
23.658618,36,1939.786094
24.558591,36,1940.105027
28.869087,36,1940.370809
28.319087,36,1940.650969
23.814063,36,1940.960579
24.358618,36,1941.205415
26.706568,36,1941.477063
26.656568,36,1941.729785
29.069087,36,1942.007516
28.869087,36,1942.258084
24.41014,35,1942.514057
28.967466,36,1942.751715
28.518775,36,1942.993827
28.419027,36,1943.241456
28.569087,36,1943.543979
28.219087,36,1943.809699
28.869087,36,1944.048381
28.819087,36,1944.305778
26.806568,36,1944.562606
23.858618,36,1944.825869
26.756568,36,1945.091304
26.600033,36,1945.371247
28.219087,36,1945.65257
28.319087,36,1945.923525
28.368634,35,1946.180741
26.756568,36,1946.467909
27.519087,35,1946.777492
26.904237,36,1947.055037
28.869087,36,1947.301307
28.519087,36,1947.521135
28.869087,36,1947.702647
28.869087,36,1947.884964
26.756568,36,1948.069276
26.706568,36,1948.8402
24.358618,36,1949.032448
27.869087,36,1949.23742
27.269087,36,1949.420963
28.319087,36,1949.597095
28.36895,35,1949.788141
28.869087,36,1949.971401
26.856568,36,1950.169952
26.100033,36,1950.36925
28.869087,36,1950.549753
28.967466,36,1950.742419
28.219087,36,1950.92181
28.869087,36,1951.099157
24.358618,36,1951.294593
29.069087,36,1951.480462
28.269087,36,1951.67187
28.869087,36,1951.876983
27.667531,36,1952.057497
28.869087,36,1952.242907
23.410852,35,1952.432577
27.288977,36,1952.658927
28.219087,36,1952.840257
26.600033,36,1953.071334
27.056565,36,1953.276642
28.819087,36,1953.452163
24.458618,36,1953.621153
24.358618,36,1953.787243
28.969075,36,1954.002839
26.706568,36,1954.184958
28.869087,36,1954.373176
28.569087,36,1954.587409
28.119087,36,1954.789619
28.319087,36,1955.001406
23.908618,36,1955.188521
23.814063,36,1955.391462
29.069087,36,1955.580656
21.406568,29,1955.733624
24.358618,36,1955.910106
28.419087,36,1956.116864
26.367531,34,1956.28198
28.869087,36,1956.463528
26.150033,36,1956.672106
28.869087,36,1956.861318
24.558422,36,1957.044177
23.814063,36,1957.222057
24.358618,36,1957.435671
26.906431,36,1957.652834
26.656568,36,1957.826627
24.358618,36,1957.993177
24.358618,36,1958.164765
28.869087,36,1958.346313
26.656568,36,1958.567917
28.869087,36,1958.854858
23.608618,36,1959.168753
26.756568,36,1959.516383
26.306568,36,1959.928245
29.069087,36,1960.326471
28.319087,36,1961.720191
26.856568,36,1962.073295
28.819087,36,1962.409122
24.358618,36,1962.709931
28.869087,36,1963.121111
26.756568,36,1963.441103
28.869087,36,1963.801566
29.069084,36,1964.141829
23.814063,36,1964.448111
26.150033,36,1964.804068
28.469087,36,1965.220146
26.538977,35,1965.658374
28.319087,36,1966.096732
24.110422,35,1966.463852
26.806568,36,1966.869709
24.110725,35,1967.205991
28.219087,36,1967.520708
28.969082,36,1967.849077
28.869087,36,1968.175117
26.756566,36,1968.507345
28.869087,36,1968.871257
28.219087,36,1969.261804
26.956568,36,1969.615967
28.969087,36,1970.007246
23.612464,35,1970.338735
28.469087,36,1970.654604
28.969061,36,1970.975042
23.516164,35,1971.340608
